"trans_date","price_usd","code_size","sent_by_address","transactions","mining_profitability","sent_in_usd","transaction_fees","median_transaction_fee","confirmation_time","market_cap","transaction_value","median_transaction_value","tweets","google_trends","fee_to_reward","active_addresses","top_100_cap"
"2022-05-11","30593.000",738044,510675,262538,"0.1230","98924998898","2.5190","0.89900","9.931","582401328629",853360,"761.7150",184822,"119.008","2.331",826344,"15.587"
"2022-05-12","28537.000",868676,528824,274069,"0.1080","168578603357","3.0880","1.08500","10.667","543280435719",1043207,"897.8310",203239,"183.113","3.397",908074,"15.674"
"2022-05-13","30174.000",887395,543211,269728,"0.1340","130951313555","3.5280","1.15200","9.474","574483518277",756341,"737.7250",173856,"140.997","3.215",900628,"15.761"
"2022-05-14","29393.000",865939,547133,290084,"0.1180","81078881296","2.5940","0.91600","10.213","559628116918",466135,"457.2700",140872,"83.008","2.824",969833,"15.764"
"2022-05-15","30116.000",810517,442172,235311,"0.1160","31390505651","2.0840","0.81100","11.803","573423546406",358249,"469.0680",150626,"81.565","2.092",892319,"15.766"
"2022-05-16","29997.000",848164,491122,271970,"0.1390","48055736519","2.3180","0.87100","8.780","571195936196",500882,"576.5140",196060,"86.969","2.010",973200,"15.743"
"2022-05-17","30281.000",793036,510785,278349,"0.1180","44271531411","2.0570","0.78700","9.796","576629941030",437643,"579.9790",166609,"82.647","2.018",890565,"15.727"
"2022-05-18","29621.000",661731,489016,262773,"0.1160","42178665639","1.8640","0.75900","10.746","564082761050",331758,"582.9840",131845,"76.582","1.938",797154,"15.765"
"2022-05-19","29546.000",744359,504000,262357,"0.1170","31179874208","1.9250","0.78000","11.803","562682854943",309987,"589.5890",142912,"75.716","2.193",757574,"15.740"
"2022-05-20","29822.000",776259,510364,266906,"0.1220","35049433691","1.9110","0.76700","11.250","567945892525",271835,"550.6850",147520,"70.371","2.094",815293,"15.738"
"2022-05-21","29343.000",592801,440518,225090,"0.1260","12756135187","1.5680","0.63400","10.667","558849465517",198848,"495.0320",105572,"48.689","1.407",680745,"15.732"
"2022-05-22","29797.000",618324,406903,208925,"0.1060","14187822291","1.6610","0.68200","11.803","567517044606",169528,"496.4190",158680,"56.308","1.505",621004,"15.731"
"2022-05-23","30108.000",613115,479190,264946,"0.1430","23408415450","1.7990","0.69400","9.000","573479179707",239934,"589.3750",142432,"65.055","1.559",823650,"15.730"
"2022-05-24","29312.000",664430,461229,235746,"0.1010","39204590444","2.0110","0.78700","12.000","558331947288",318775,"597.1640",126751,"66.805","2.112",753819,"15.756"
"2022-05-25","29758.000",726142,536971,288698,"0.1390","26486473959","2.0070","0.80600","10.000","566865775310",199072,"558.2150",121921,"57.408","2.118",900212,"15.779"
"2022-05-26","29457.000",650557,497151,262226,"0.1230","30257640990","1.9800","0.75300","10.213","561148292918",260645,"575.6040",111074,"61.154","1.962",769395,"15.776"
"2022-05-27","28904.000",711281,535878,270315,"0.1230","35134271193","1.8660","0.71200","10.435","550651696243",300367,"581.3190",103966,"63.171","1.985",827883,"15.762"
"2022-05-28","28888.000",536211,455136,226646,"0.1240","14857617632","1.5070","0.62100","9.730","550363484294",200604,"507.5240",88240,"43.864","1.263",707111,"15.743"
"2022-05-29","29144.000",513424,411266,207710,"0.1230","10455068949","1.3980","0.49700","9.664","555265568356",211510,"483.5990",91398,"49.911","1.059",666326,"15.712"
"2022-05-30","30589.000",670176,491646,271665,"0.1340","18159871429","1.5020","0.47100","9.351","582834510104",253844,"623.8190",132114,"58.087","1.368",811109,"15.715"
"2022-05-31","31711.000",688068,528798,276127,"0.1350","40482295546","1.5740","0.52600","9.863","604246754594",517073,"625.7490",125285,"60.105","1.480",832945,"15.620"
"2022-06-01","31096.000",700546,533129,272029,"0.1250","37907782557","2.1510","0.81900","10.588","592549114910",402761,"614.9130",117717,"55.350","2.166",835201,"15.640"
"2022-06-02","30043.000",766096,515625,264776,"0.1280","27239451512","2.2150","0.93200","11.520","572499059381",255642,"538.6070",110093,"50.965","2.439",786295,"15.618"
"2022-06-03","29998.000",661919,533104,267374,"0.1350","27342342206","2.0300","0.84700","10.070","571668301077",226356,"555.9390",109165,"51.250","1.985",814611,"15.550"
"2022-06-04","29703.000",552016,449713,218490,"0.1290","11707773480","1.7100","0.71700","10.360","566078190743",179438,"476.1770",94923,"36.486","1.428",706723,"15.426"
"2022-06-05","29819.000",485957,418269,201195,"0.1260","7629494612","1.4010","0.54100","9.863","568322779673",224329,"454.0930",99970,"44.125","1.026",653747,"15.482"
"2022-06-06","31237.000",675438,497765,268771,"0.1370","17606443857","1.4760","0.52500","9.600","595364271341",258582,"567.1320",129536,"52.362","1.337",839035,"15.408"
"2022-06-07","30021.000",595798,502994,263479,"0.1280","28645989069","1.3420","0.40300","8.889","572215408758",283657,"571.9630",141948,"55.315","1.151",820759,"15.471"
"2022-06-08","30479.000",509398,513884,261419,"0.1350","21151208150","1.2620","0.43000","8.090","580983710860",219873,"554.9360",132658,"49.068","0.964",805542,"15.470"
"2022-06-09","30258.000",624614,522870,261959,"0.1140","18134234548","1.1630","0.38400","9.863","576796850039",189097,"516.1820",111562,"46.812","1.092",773715,"15.483"
"2022-06-10","29674.000",616790,522898,261709,"0.1220","31770161410","1.5390","0.53700","9.796","565694968036",273740,"556.8880",120200,"48.185","1.456",794081,"15.471"
"2022-06-11","28886.000",559240,457731,229848,"0.1250","14859783783","1.4180","0.52500","9.351","550712169858",278289,"509.9520",116548,"41.245","1.159",741559,"15.445"
"2022-06-12","27638.000",601309,430104,215346,"0.1050","20794155427","1.2460","0.46000","11.339","526925227954",303432,"479.4750",120204,"61.358","1.209",655076,"15.407"
"2022-06-13","24248.000",800232,517128,272370,"0.1090","105139301698","2.5060","0.96400","10.827","462326514900",707762,"823.7870",226032,"159.942","3.277",852762,"15.344"
"2022-06-14","22160.000",801904,527741,283085,"0.0936","193792892863","2.0420","0.77600","9.863","422525933255",1072297,"603.6310",177975,"153.843","2.781",965950,"15.648"
"2022-06-15","21325.000",705312,541079,296147,"0.1000","189497769959","1.8550","0.72400","8.727","406622855752",1273427,"550.2990",168679,"146.816","2.439",936711,"15.778"
"2022-06-16","21436.000",745796,509914,251134,"0.0791","162221596638","1.9940","0.82200","12.101","408764994693",1147059,"543.0730",152572,"123.895","3.047",765935,"15.811"
"2022-06-17","20678.000",799859,512895,251466,"0.0817","137591035319","1.7930","0.75600","13.333","394327852515",962940,"537.9120",132098,"109.121","3.131",718002,"15.756"
"2022-06-18","19340.000",623960,487769,247734,"0.0975","123738187273","1.6340","0.65400","9.231","368832378877",824387,"555.5640",209849,"129.825","2.103",805809,"15.643"
"2022-06-19","19264.000",561829,415515,199644,"0.0715","65086410500","1.2420","0.47200","10.827","367396252949",486533,"463.4980",177172,"152.435","1.525",640147,"15.700"
"2022-06-20","20292.000",619921,454971,236504,"0.0837","65267033334","1.3010","0.46900","10.909","387014414189",379523,"517.9130",162743,"118.320","1.805",690505,"15.630"
"2022-06-21","21000.000",618388,490220,254288,"0.0930","57536877903","1.3470","0.50100","9.600","400547628136",344825,"532.8360",144041,"101.401","1.711",787004,"15.662"
"2022-06-22","20310.000",701097,496440,255343,"0.0821","41517880027","1.3490","0.54800","11.163","387400288696",258131,"506.1680",132512,"89.639","2.061",733774,"15.594"
"2022-06-23","20512.000",591882,491723,255061,"0.0972","36722430147","1.1910","0.46600","9.474","391257136835",235879,"487.4100",128157,"78.796","1.536",756757,"15.616"
"2022-06-24","21085.000",712905,507031,254219,"0.0834","53714472731","1.3400","0.50500","11.163","402208970323",303093,"512.8440",124250,"73.377","1.966",738168,"15.603"
"2022-06-25","21256.000",681650,439890,217866,"0.0942","22333178410","1.3060","0.48600","9.536","405500208624",172527,"424.9240",128224,"51.425","1.399",649763,"15.601"
"2022-06-26","21362.000",907667,413581,206617,"0.0904","15258631349","1.3170","0.48100","10.435","407540992427",141816,"390.0230",118914,"60.440","1.457",612396,"15.595"
"2022-06-27","21046.000",851535,480046,258747,"0.0922","42602435650","1.1700","0.39000","10.588","401519661417",242356,"458.0660",154658,"68.650","1.666",786746,"15.582"
"2022-06-28","20700.000",641773,481957,247934,"0.0862","43320734317","1.1770","0.42900","9.863","394938568412",332624,"539.4810",139768,"64.388","1.522",800818,"15.595"
"2022-06-29","20134.000",652005,510364,264928,"0.0905","55431076062","1.0240","0.36500","9.536","384162410373",351546,"540.9120",133115,"67.855","1.408",804545,"15.583"
"2022-06-30","19344.000",580536,546816,271042,"0.0919","65314421647","1.1820","0.42100","8.421","369117871628",337044,"551.8240",147364,"78.277","1.527",839548,"15.534"
"2022-07-01","19522.000",693628,562937,271740,"0.0707","73603768162","1.3000","0.47700","10.746","372522702108",358551,"555.7630",143053,"75.799","2.116",806843,"15.493"
"2022-07-02","19221.000",612836,481938,234958,"0.0868","45463411982","1.0880","0.40600","10.435","366788235461",271541,"445.6410",122785,"52.410","1.519",749831,"15.482"
"2022-07-03","19154.000",463076,429024,206178,"0.0887","44988872977","0.9290","0.32600","9.290","365529004615",309978,"437.8450",108361,"60.715","1.022",635234,"15.475"
"2022-07-04","19496.000",601165,470284,240242,"0.0759","49989909257","1.1000","0.40400","10.070","372082177326",296314,"519.9210",111257,"63.512","1.495",731034,"15.466"
"2022-07-05","19996.000",712699,481105,245711,"0.0808","51882340919","1.6060","0.64900","12.203","381630554526",297440,"561.9920",130932,"64.843","2.607",758557,"15.446"
"2022-07-06","20169.000",758574,540741,266991,"0.0910","47156850603","1.8500","0.80600","11.339","384954811754",254190,"513.0430",125527,"61.258","2.994",857816,"15.402"
"2022-07-07","20767.000",665007,541021,281278,"0.0993","33909303864","1.8000","0.77100","9.172","396388318574",194924,"504.1410",145646,"60.537","2.426",874968,"15.396"
"2022-07-08","21753.000",666354,532102,268183,"0.0922","62562843806","1.8540","0.77300","9.730","415222247108",303550,"520.1700",120842,"60.540","2.413",828816,"15.400"
"2022-07-09","21615.000",576937,457900,220574,"0.0942","35687883671","1.5510","0.70600","10.746","412618065553",235438,"464.5100",107656,"38.747","1.856",687097,"15.463"
"2022-07-10","21134.000",461006,409305,199216,"0.0930","22804803756","1.3510","0.59500","9.412","403459452885",191061,"437.2900",104166,"48.095","1.315",613635,"15.452"
"2022-07-11","20470.000",659935,462903,229359,"0.0813","78591532630","1.3700","0.50400","11.707","390800617660",413229,"550.9310",119029,"56.547","1.958",719333,"15.408"
"2022-07-12","19759.000",645852,514406,275227,"0.0953","73086561524","1.2460","0.47100","9.536","377228305595",330627,"478.2230",107710,"56.966","1.807",834279,"15.488"
"2022-07-13","19603.000",700720,474871,222547,"0.0747","89178695182","2.0280","0.86300","13.091","374281502544",469047,"545.0100",114287,"55.909","3.242",688087,"15.444"
"2022-07-14","20173.000",814337,539928,286770,"0.0953","48045789395","2.2170","1.01600","11.613","385168126009",223547,"493.8910",116890,"55.263","3.909",859784,"15.435"
"2022-07-15","20781.000",693547,525361,269127,"0.0982","59883467534","2.0130","0.92100","10.141","396804328330",278735,"519.5340",103145,"50.595","2.854",837059,"15.460"
"2022-07-16","20866.000",542490,461140,226490,"0.0922","43617051275","1.6840","0.81900","9.730","398447667319",251344,"454.8580",105801,"37.481","1.939",661512,"15.479"
"2022-07-17","21223.000",607090,406862,202033,"0.0859","23397955422","1.6600","0.70400","11.613","405265846058",179484,"431.5890",110126,"44.570","1.999",614943,"15.559"
"2022-07-18","21806.000",662786,470715,247764,"0.0959","50827175156","1.9640","0.76300","10.992","416429970602",291174,"559.5330",162147,"57.986","2.654",753821,"15.539"
"2022-07-19","22514.000",746068,521233,279812,"0.1060","54158175038","2.1470","0.83900","10.435","429955573856",267583,"544.3640",166338,"55.337","3.002",880113,"15.520"
"2022-07-20","23568.000",717017,500290,260069,"0.0996","43099652584","2.3240","1.02700","11.429","450105349864",233186,"592.9040",164476,"61.340","3.155",764943,"15.476"
"2022-07-21","22936.000",719470,536651,273837,"0.1070","55694552143","2.0260","0.93600","10.360","438065972212",314853,"498.4890",161933,"64.891","2.711",826508,"15.641"
"2022-07-22","23145.000",661528,516241,263144,"0.1040","58396613839","1.9130","0.84800","10.909","442078348677",284696,"519.8320",129257,"52.280","2.570",711027,"15.624"
"2022-07-23","22512.000",516219,455915,223590,"0.1190","48523910004","1.3540","0.57900","9.351","430003833547",267149,"449.8880",121141,"44.379","1.379",673523,"15.628"
"2022-07-24","22645.000",467714,404918,199762,"0.1030","26634062283","1.2100","0.44300","9.172","432567983234",192584,"446.1160",96410,"41.401","1.077",629918,"15.628"
"2022-07-25","21960.000",652878,492223,253275,"0.0930","68722835939","1.0980","0.32700","10.141","419495134624",325345,"521.0400",111431,"49.589","1.407",763738,"15.629"
"2022-07-26","21031.000",611243,520021,264701,"0.1010","77515182233","1.1570","0.37600","9.000","401776630943",413883,"497.4290",116187,"50.169","1.436",839236,"15.640"
"2022-07-27","21639.000",548527,509688,255765,"0.0997","61163483505","1.0280","0.33300","8.727","413417816568",317164,"509.5020",113900,"46.897","1.165",789113,"15.608"
"2022-07-28","23310.000",726146,545454,287113,"0.1010","50058942567","1.3100","0.48700","10.213","445353335079",257944,"513.4960",127418,"50.171","1.800",869493,"15.617"
"2022-07-29","23887.000",684817,559884,281462,"0.1120","56491194582","1.2870","0.47600","9.863","456401802523",290624,"510.0190",116986,"48.685","1.636",787721,"15.609"
"2022-07-30","24035.000",620890,476684,232567,"0.1010","29479967590","1.2900","0.50200","11.163","459250288248",186495,"449.5720",114699,"41.984","1.525",673691,"15.645"
"2022-07-31","23734.000",495196,439935,208890,"0.1210","19805808712","1.2440","0.44800","9.474","453514155706",177914,"432.2090",130837,"41.109","1.140",675623,"15.637"
"2022-08-01","23227.000",697226,493481,249474,"0.1040","59911838221","1.3450","0.45700","10.588","443852152964",321295,"557.4470",122241,"37.380","1.673",770268,"15.611"
"2022-08-02","22973.000",605054,515866,266813,"0.1040","64370648505","1.3070","0.44900","9.290","439027981115",331270,"530.6990",113295,"36.649","1.543",830493,"15.624"
"2022-08-03","23177.000",693816,540331,281892,"0.1040","81824320360","1.2810","0.49000","9.931","442943386357",357279,"506.0120",115306,"35.278","1.691",852536,"15.606"
"2022-08-04","22850.000",748202,549086,279575,"0.1040","63362645124","1.4360","0.58300","10.909","436707594173",302794,"467.3420",106506,"33.533","2.086",823473,"15.619"
"2022-08-05","23064.000",623229,543822,268313,"0.1070","84130618744","1.6840","0.67500","9.600","440818339547",380641,"509.4440",113397,"33.265","2.048",817742,"15.579"
"2022-08-06","23192.000",535456,485526,237516,"0.1120","40182747686","1.3230","0.53400","8.944","443300651898",232001,"447.0390",97751,"27.905","1.330",767076,"15.581"
"2022-08-07","23078.000",452568,411112,196002,"0.1000","16546430856","1.3070","0.52400","9.057","441142040763",146547,"414.9950",100038,"30.008","1.106",638375,"15.576"
"2022-08-08","23788.000",633712,514429,256438,"0.1000","105556244202","1.4400","0.55900","10.000","454729874741",513421,"527.5990",130487,"33.413","1.696",771593,"15.577"
"2022-08-09","23444.000",656614,506553,256090,"0.1080","68880762450","2.1000","0.89200","10.070","448181747475",364510,"536.5570",116106,"31.132","2.504",819768,"15.592"
"2022-08-10","23401.000",664006,519430,264418,"0.1060","84517064878","1.6870","0.68200","9.730","447373145765",416545,"512.9630",126500,"32.894","2.021",932183,"15.607"
"2022-08-11","24376.000",706929,573545,287216,"0.1090","65172881643","1.5830","0.65600","10.286","466039906233",324329,"504.8230",150601,"33.165","2.088",863085,"15.605"
"2022-08-12","23979.000",638365,565080,273507,"0.1140","37880688062","1.5160","0.60900","9.351","458460471553",224003,"494.8020",152281,"29.413","1.765",823951,"15.565"
"2022-08-13","24491.000",580425,495953,233169,"0.1040","23090920110","1.2150","0.47700","10.360","468283321132",185411,"461.1260",97319,"26.250","1.315",738655,"15.570"
